,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
15,0.034,https://api.spotify.com/v1/audio-analysis/3lCuh98pgDT4A6M6UNxsED,0.596,195312,0.796,3lCuh98pgDT4A6M6UNxsED,2.18e-06,9,0.468,-6.087,1,0.0469,162.0,4,https://api.spotify.com/v1/tracks/3lCuh98pgDT4A6M6UNxsED,audio_features,spotify:track:3lCuh98pgDT4A6M6UNxsED,0.891
16,0.236,https://api.spotify.com/v1/audio-analysis/4s8306r4MLHOZpBEF17Tnk,0.66,215000,0.678,4s8306r4MLHOZpBEF17Tnk,0.000136,9,0.218,-7.541,1,0.043,76.997,4,https://api.spotify.com/v1/tracks/4s8306r4MLHOZpBEF17Tnk,audio_features,spotify:track:4s8306r4MLHOZpBEF17Tnk,0.787
17,0.229,https://api.spotify.com/v1/audio-analysis/6MinVaeooTnPTY5wPrnK4v,0.695,197201,0.534,6MinVaeooTnPTY5wPrnK4v,0.152,4,0.34,-7.954,0,0.0442,139.969,4,https://api.spotify.com/v1/tracks/6MinVaeooTnPTY5wPrnK4v,audio_features,spotify:track:6MinVaeooTnPTY5wPrnK4v,0.813
18,0.0707,https://api.spotify.com/v1/audio-analysis/4teYxVXijMtSFMqNgf8m8z,0.767,268439,0.856,4teYxVXijMtSFMqNgf8m8z,0.112,5,0.194,-5.19,0,0.0683,95.997,4,https://api.spotify.com/v1/tracks/4teYxVXijMtSFMqNgf8m8z,audio_features,spotify:track:4teYxVXijMtSFMqNgf8m8z,0.892
19,0.084,https://api.spotify.com/v1/audio-analysis/3i2cLNutS5HUbt9S6TNrrj,0.645,168937,0.882,3i2cLNutS5HUbt9S6TNrrj,0.00151,2,0.105,-4.96,1,0.0775,162.074,4,https://api.spotify.com/v1/tracks/3i2cLNutS5HUbt9S6TNrrj,audio_features,spotify:track:3i2cLNutS5HUbt9S6TNrrj,0.8
0,0.0138,https://api.spotify.com/v1/audio-analysis/5QpkOt3hpNf4zns6FJ7JRH,0.577,258147,0.81,5QpkOt3hpNf4zns6FJ7JRH,8.41e-05,4,0.267,-5.822,0,0.0412,118.352,4,https://api.spotify.com/v1/tracks/5QpkOt3hpNf4zns6FJ7JRH,audio_features,spotify:track:5QpkOt3hpNf4zns6FJ7JRH,0.76
1,0.0497,https://api.spotify.com/v1/audio-analysis/0QRPnkRK35yM6wYCQ1seo9,0.53,237253,0.901,0QRPnkRK35yM6wYCQ1seo9,0.0175,6,0.0937,-5.761,1,0.0344,129.075,4,https://api.spotify.com/v1/tracks/0QRPnkRK35yM6wYCQ1seo9,audio_features,spotify:track:0QRPnkRK35yM6wYCQ1seo9,0.867
2,0.196,https://api.spotify.com/v1/audio-analysis/5VKp3pu15uurXiT6SHMVyf,0.457,209493,0.795,5VKp3pu15uurXiT6SHMVyf,0.0181,6,0.256,-6.016,1,0.0409,126.273,4,https://api.spotify.com/v1/tracks/5VKp3pu15uurXiT6SHMVyf,audio_features,spotify:track:5VKp3pu15uurXiT6SHMVyf,0.371
3,0.0112,https://api.spotify.com/v1/audio-analysis/4Ig9HspUaKy2cz6YA8pb6O,0.371,334880,0.683,4Ig9HspUaKy2cz6YA8pb6O,0.019,9,0.343,-7.769,1,0.0293,130.231,4,https://api.spotify.com/v1/tracks/4Ig9HspUaKy2cz6YA8pb6O,audio_features,spotify:track:4Ig9HspUaKy2cz6YA8pb6O,0.537
4,0.204,https://api.spotify.com/v1/audio-analysis/0r2eYFwgBVctlixoORhm6B,0.603,184413,0.77,0r2eYFwgBVctlixoORhm6B,0.000235,2,0.29,-7.994,1,0.0963,99.214,4,https://api.spotify.com/v1/tracks/0r2eYFwgBVctlixoORhm6B,audio_features,spotify:track:0r2eYFwgBVctlixoORhm6B,0.763
5,0.0295,https://api.spotify.com/v1/audio-analysis/4YCvUS8JymByQiQm2shHDP,0.713,211853,0.649,4YCvUS8JymByQiQm2shHDP,0.00619,4,0.171,-8.159,1,0.0298,116.248,4,https://api.spotify.com/v1/tracks/4YCvUS8JymByQiQm2shHDP,audio_features,spotify:track:4YCvUS8JymByQiQm2shHDP,0.868
6,0.0027,https://api.spotify.com/v1/audio-analysis/7EflraM1MgdmPh7vfyUEUG,0.468,236547,0.844,7EflraM1MgdmPh7vfyUEUG,0.0381,9,0.0707,-5.718,1,0.0567,124.275,4,https://api.spotify.com/v1/tracks/7EflraM1MgdmPh7vfyUEUG,audio_features,spotify:track:7EflraM1MgdmPh7vfyUEUG,0.378
7,0.125,https://api.spotify.com/v1/audio-analysis/4LSPsnhIlQxoEgmL1ptu1M,0.362,244867,0.774,4LSPsnhIlQxoEgmL1ptu1M,0.0122,6,0.108,-6.367,0,0.0455,126.044,4,https://api.spotify.com/v1/tracks/4LSPsnhIlQxoEgmL1ptu1M,audio_features,spotify:track:4LSPsnhIlQxoEgmL1ptu1M,0.597
8,0.00367,https://api.spotify.com/v1/audio-analysis/59kMIeaoC2tJcVqMmrUt0x,0.456,226187,0.717,59kMIeaoC2tJcVqMmrUt0x,5.53e-05,6,0.0734,-6.505,0,0.0424,120.973,4,https://api.spotify.com/v1/tracks/59kMIeaoC2tJcVqMmrUt0x,audio_features,spotify:track:59kMIeaoC2tJcVqMmrUt0x,0.669
9,0.00522,https://api.spotify.com/v1/audio-analysis/1qQY4BTSvXNRPwFAhoOO5f,0.47,191707,0.842,1qQY4BTSvXNRPwFAhoOO5f,0.000816,0,0.246,-6.041,1,0.0447,125.016,4,https://api.spotify.com/v1/tracks/1qQY4BTSvXNRPwFAhoOO5f,audio_features,spotify:track:1qQY4BTSvXNRPwFAhoOO5f,0.732
10,0.0412,https://api.spotify.com/v1/audio-analysis/3xuTjTxGkMVtxnHCAntxTs,0.397,326807,0.915,3xuTjTxGkMVtxnHCAntxTs,0.0641,2,0.348,-5.573,1,0.0539,81.044,4,https://api.spotify.com/v1/tracks/3xuTjTxGkMVtxnHCAntxTs,audio_features,spotify:track:3xuTjTxGkMVtxnHCAntxTs,0.719
11,0.000533,https://api.spotify.com/v1/audio-analysis/7zfzFbRc07YsbFef5xnz9h,0.368,224526,0.784,7zfzFbRc07YsbFef5xnz9h,0.534,2,0.0957,-4.824,1,0.039,85.73,4,https://api.spotify.com/v1/tracks/7zfzFbRc07YsbFef5xnz9h,audio_features,spotify:track:7zfzFbRc07YsbFef5xnz9h,0.629
12,0.00154,https://api.spotify.com/v1/audio-analysis/3IQemO6hwDPnWJKB25cF5U,0.247,245826,0.852,3IQemO6hwDPnWJKB25cF5U,0.57,1,0.124,-5.142,1,0.0397,81.565,4,https://api.spotify.com/v1/tracks/3IQemO6hwDPnWJKB25cF5U,audio_features,spotify:track:3IQemO6hwDPnWJKB25cF5U,0.481
13,0.072,https://api.spotify.com/v1/audio-analysis/2eOoRQTXqOlgyqz4h0t3lV,0.309,291965,0.832,2eOoRQTXqOlgyqz4h0t3lV,0.143,4,0.139,-5.516,1,0.0418,82.97,4,https://api.spotify.com/v1/tracks/2eOoRQTXqOlgyqz4h0t3lV,audio_features,spotify:track:2eOoRQTXqOlgyqz4h0t3lV,0.698
14,0.00113,https://api.spotify.com/v1/audio-analysis/4oGdO6bAblqvWDBJ98VmVF,0.26,254832,0.891,4oGdO6bAblqvWDBJ98VmVF,0.168,1,0.0534,-5.418,1,0.0466,83.993,4,https://api.spotify.com/v1/tracks/4oGdO6bAblqvWDBJ98VmVF,audio_features,spotify:track:4oGdO6bAblqvWDBJ98VmVF,0.535
15,0.119,https://api.spotify.com/v1/audio-analysis/0kzw6quBalLpFMThSURi9Q,0.616,174175,0.555,0kzw6quBalLpFMThSURi9Q,0.00874,6,0.123,-7.596,0,0.0271,134.983,4,https://api.spotify.com/v1/tracks/0kzw6quBalLpFMThSURi9Q,audio_features,spotify:track:0kzw6quBalLpFMThSURi9Q,0.678
16,4.44e-05,https://api.spotify.com/v1/audio-analysis/2YHLFanXWZtIasDbSXA6iK,0.377,124852,0.925,2YHLFanXWZtIasDbSXA6iK,0.00782,5,0.189,-4.998,0,0.0761,88.888,4,https://api.spotify.com/v1/tracks/2YHLFanXWZtIasDbSXA6iK,audio_features,spotify:track:2YHLFanXWZtIasDbSXA6iK,0.623
17,0.00602,https://api.spotify.com/v1/audio-analysis/0CYBCNVqWU18G25xkSfX44,0.34,196174,0.713,0CYBCNVqWU18G25xkSfX44,0.00186,11,0.284,-5.676,0,0.0402,133.469,4,https://api.spotify.com/v1/tracks/0CYBCNVqWU18G25xkSfX44,audio_features,spotify:track:0CYBCNVqWU18G25xkSfX44,0.766
18,0.000208,https://api.spotify.com/v1/audio-analysis/3Uf1tj7lroXfC9BlEEUfpv,0.449,268984,0.868,3Uf1tj7lroXfC9BlEEUfpv,0.00956,2,0.0677,-6.715,1,0.0371,137.633,4,https://api.spotify.com/v1/tracks/3Uf1tj7lroXfC9BlEEUfpv,audio_features,spotify:track:3Uf1tj7lroXfC9BlEEUfpv,0.856
19,0.00576,https://api.spotify.com/v1/audio-analysis/6dkNpsAIKd2g7tqRj5IQVf,0.481,226559,0.887,6dkNpsAIKd2g7tqRj5IQVf,0.00147,9,0.225,-5.936,1,0.0574,138.339,4,https://api.spotify.com/v1/tracks/6dkNpsAIKd2g7tqRj5IQVf,audio_features,spotify:track:6dkNpsAIKd2g7tqRj5IQVf,0.674
0,0.00427,https://api.spotify.com/v1/audio-analysis/5c44MldQ2CvroamP73V1lp,0.537,235200,0.786,5c44MldQ2CvroamP73V1lp,0.697,8,0.893,-7.035,1,0.0407,165.395,4,https://api.spotify.com/v1/tracks/5c44MldQ2CvroamP73V1lp,audio_features,spotify:track:5c44MldQ2CvroamP73V1lp,0.451
1,0.866,https://api.spotify.com/v1/audio-analysis/4yTF3ezhsvgyEpAYTKqFUt,0.112,288973,0.407,4yTF3ezhsvgyEpAYTKqFUt,0.905,0,0.11,-10.919,1,0.0311,93.089,4,https://api.spotify.com/v1/tracks/4yTF3ezhsvgyEpAYTKqFUt,audio_features,spotify:track:4yTF3ezhsvgyEpAYTKqFUt,0.0362
2,0.524,https://api.spotify.com/v1/audio-analysis/3CuOokDRR0Z2r1WaPRXKaF,0.4,304267,0.659,3CuOokDRR0Z2r1WaPRXKaF,0.852,0,0.143,-6.248,1,0.0552,76.278,4,https://api.spotify.com/v1/tracks/3CuOokDRR0Z2r1WaPRXKaF,audio_features,spotify:track:3CuOokDRR0Z2r1WaPRXKaF,0.207
3,0.0308,https://api.spotify.com/v1/audio-analysis/26qvxre8pKtLTatKPYAR8Q,0.556,241680,0.878,26qvxre8pKtLTatKPYAR8Q,0.915,7,0.222,-7.684,1,0.0538,124.221,3,https://api.spotify.com/v1/tracks/26qvxre8pKtLTatKPYAR8Q,audio_features,spotify:track:26qvxre8pKtLTatKPYAR8Q,0.0653
4,0.0231,https://api.spotify.com/v1/audio-analysis/1st2ldrAppYwbJmbXucFhD,0.331,495400,0.694,1st2ldrAppYwbJmbXucFhD,0.073,0,0.145,-7.29,1,0.0435,111.443,3,https://api.spotify.com/v1/tracks/1st2ldrAppYwbJmbXucFhD,audio_features,spotify:track:1st2ldrAppYwbJmbXucFhD,0.068
5,0.668,https://api.spotify.com/v1/audio-analysis/73hC84WCZPpaGOvN9SSebV,0.623,253613,0.709,73hC84WCZPpaGOvN9SSebV,0.825,7,0.11,-11.445,1,0.0383,125.907,4,https://api.spotify.com/v1/tracks/73hC84WCZPpaGOvN9SSebV,audio_features,spotify:track:73hC84WCZPpaGOvN9SSebV,0.722
6,0.157,https://api.spotify.com/v1/audio-analysis/0MWuAl8muWokgXh7f69aeA,0.584,283987,0.698,0MWuAl8muWokgXh7f69aeA,0.93,2,0.099,-7.583,0,0.0427,102.339,5,https://api.spotify.com/v1/tracks/0MWuAl8muWokgXh7f69aeA,audio_features,spotify:track:0MWuAl8muWokgXh7f69aeA,0.166
7,0.0995,https://api.spotify.com/v1/audio-analysis/2fOutkvdVCHmgAs1ITpAKJ,0.336,320760,0.931,2fOutkvdVCHmgAs1ITpAKJ,0.808,2,0.481,-5.525,1,0.101,156.758,4,https://api.spotify.com/v1/tracks/2fOutkvdVCHmgAs1ITpAKJ,audio_features,spotify:track:2fOutkvdVCHmgAs1ITpAKJ,0.401
8,0.267,https://api.spotify.com/v1/audio-analysis/2zaHxMIRqvNZlpXNDuCA7i,0.27,325053,0.454,2zaHxMIRqvNZlpXNDuCA7i,0.732,1,0.107,-8.514,1,0.0373,84.953,1,https://api.spotify.com/v1/tracks/2zaHxMIRqvNZlpXNDuCA7i,audio_features,spotify:track:2zaHxMIRqvNZlpXNDuCA7i,0.0372
9,0.00677,https://api.spotify.com/v1/audio-analysis/0GmzV6NF3XxrhEpcLjauVT,0.454,333214,0.85,0GmzV6NF3XxrhEpcLjauVT,0.794,7,0.276,-7.494,1,0.0439,172.776,5,https://api.spotify.com/v1/tracks/0GmzV6NF3XxrhEpcLjauVT,audio_features,spotify:track:0GmzV6NF3XxrhEpcLjauVT,0.484
10,0.163,https://api.spotify.com/v1/audio-analysis/0ipgd8PPFza3NNmN3Rn2uF,0.816,125217,0.754,0ipgd8PPFza3NNmN3Rn2uF,0.00199,2,0.105,-5.922,1,0.152,92.023,4,https://api.spotify.com/v1/tracks/0ipgd8PPFza3NNmN3Rn2uF,audio_features,spotify:track:0ipgd8PPFza3NNmN3Rn2uF,0.704
11,0.723,https://api.spotify.com/v1/audio-analysis/0XcmRDeHawnaIYRIKW1vMo,0.765,152381,0.618,0XcmRDeHawnaIYRIKW1vMo,0.00015,1,0.111,-8.74,1,0.377,188.936,4,https://api.spotify.com/v1/tracks/0XcmRDeHawnaIYRIKW1vMo,audio_features,spotify:track:0XcmRDeHawnaIYRIKW1vMo,0.671
12,0.313,https://api.spotify.com/v1/audio-analysis/4BZEJCAEAso8QHGYbeviY8,0.79,201301,0.501,4BZEJCAEAso8QHGYbeviY8,2.12e-05,1,0.105,-8.452,1,0.171,95.53,4,https://api.spotify.com/v1/tracks/4BZEJCAEAso8QHGYbeviY8,audio_features,spotify:track:4BZEJCAEAso8QHGYbeviY8,0.546
13,0.0235,https://api.spotify.com/v1/audio-analysis/1AVm6MTy8qpaFi0gAa7Hlw,0.837,225882,0.64,1AVm6MTy8qpaFi0gAa7Hlw,3.62e-05,4,0.112,-7.819,0,0.0464,85.0,4,https://api.spotify.com/v1/tracks/1AVm6MTy8qpaFi0gAa7Hlw,audio_features,spotify:track:1AVm6MTy8qpaFi0gAa7Hlw,0.387
14,0.0501,https://api.spotify.com/v1/audio-analysis/6OxyOevBbHpYDsJL1RaVuT,0.9,135747,0.432,6OxyOevBbHpYDsJL1RaVuT,1.23e-06,0,0.111,-8.249,1,0.091,135.047,4,https://api.spotify.com/v1/tracks/6OxyOevBbHpYDsJL1RaVuT,audio_features,spotify:track:6OxyOevBbHpYDsJL1RaVuT,0.155
15,0.127,https://api.spotify.com/v1/audio-analysis/19wtw9FEDtbf5z9p5KDCy9,0.673,203613,0.502,19wtw9FEDtbf5z9p5KDCy9,0.0,2,0.103,-6.645,1,0.432,99.013,4,https://api.spotify.com/v1/tracks/19wtw9FEDtbf5z9p5KDCy9,audio_features,spotify:track:19wtw9FEDtbf5z9p5KDCy9,0.349
16,0.335,https://api.spotify.com/v1/audio-analysis/4cbEOjvilRMDX0YML5YPWi,0.779,166267,0.519,4cbEOjvilRMDX0YML5YPWi,0.0,8,0.101,-7.698,1,0.426,159.953,4,https://api.spotify.com/v1/tracks/4cbEOjvilRMDX0YML5YPWi,audio_features,spotify:track:4cbEOjvilRMDX0YML5YPWi,0.358
17,0.0687,https://api.spotify.com/v1/audio-analysis/6rUG0w0dRTZERP2nWvlk7w,0.828,240000,0.574,6rUG0w0dRTZERP2nWvlk7w,0.0,8,0.106,-6.081,1,0.165,128.093,4,https://api.spotify.com/v1/tracks/6rUG0w0dRTZERP2nWvlk7w,audio_features,spotify:track:6rUG0w0dRTZERP2nWvlk7w,0.335
18,0.059,https://api.spotify.com/v1/audio-analysis/4tKHuFDO2ZW9fptU53fmm9,0.682,208193,0.534,4tKHuFDO2ZW9fptU53fmm9,0.123,0,0.208,-5.831,1,0.041,166.09,4,https://api.spotify.com/v1/tracks/4tKHuFDO2ZW9fptU53fmm9,audio_features,spotify:track:4tKHuFDO2ZW9fptU53fmm9,0.446
19,0.0394,https://api.spotify.com/v1/audio-analysis/4gfv0mYZvVXDJNRt8UjA1q,0.88,216585,0.565,4gfv0mYZvVXDJNRt8UjA1q,0.0,8,0.108,-6.242,1,0.259,82.008,4,https://api.spotify.com/v1/tracks/4gfv0mYZvVXDJNRt8UjA1q,audio_features,spotify:track:4gfv0mYZvVXDJNRt8UjA1q,0.496
0,0.0824,https://api.spotify.com/v1/audio-analysis/1e2LGT07diSwc7UYnK7txi,0.731,248791,0.764,1e2LGT07diSwc7UYnK7txi,3.95e-06,7,0.0725,-4.5,1,0.028,98.01,4,https://api.spotify.com/v1/tracks/1e2LGT07diSwc7UYnK7txi,audio_features,spotify:track:1e2LGT07diSwc7UYnK7txi,0.638
1,0.00151,https://api.spotify.com/v1/audio-analysis/5iEOCpoeZDAGae1IycuPxh,0.618,261153,0.802,5iEOCpoeZDAGae1IycuPxh,0.0211,5,0.252,-4.792,1,0.0265,102.008,4,https://api.spotify.com/v1/tracks/5iEOCpoeZDAGae1IycuPxh,audio_features,spotify:track:5iEOCpoeZDAGae1IycuPxh,0.567
2,4.66e-05,https://api.spotify.com/v1/audio-analysis/5kTfGxslMBLVeapaoeb0ZW,0.453,189949,0.803,5kTfGxslMBLVeapaoeb0ZW,0.0655,2,0.0674,-4.768,1,0.0445,159.571,4,https://api.spotify.com/v1/tracks/5kTfGxslMBLVeapaoeb0ZW,audio_features,spotify:track:5kTfGxslMBLVeapaoeb0ZW,0.385
3,0.00218,https://api.spotify.com/v1/audio-analysis/7dKfbQC4PhNmgyK2OFwozT,0.611,223655,0.842,7dKfbQC4PhNmgyK2OFwozT,0.792,4,0.0976,-5.772,1,0.032,142.057,4,https://api.spotify.com/v1/tracks/7dKfbQC4PhNmgyK2OFwozT,audio_features,spotify:track:7dKfbQC4PhNmgyK2OFwozT,0.838
4,0.259,https://api.spotify.com/v1/audio-analysis/0HnjTcH5evN572Lzl54Gup,0.732,213562,0.707,0HnjTcH5evN572Lzl54Gup,0.00423,11,0.101,-6.286,1,0.0412,122.051,4,https://api.spotify.com/v1/tracks/0HnjTcH5evN572Lzl54Gup,audio_features,spotify:track:0HnjTcH5evN572Lzl54Gup,0.613
5,0.0765,https://api.spotify.com/v1/audio-analysis/5CGmxg94LvWtysbM5EpJBh,0.572,135508,0.834,5CGmxg94LvWtysbM5EpJBh,0.000449,2,0.122,-4.714,0,0.0435,95.966,4,https://api.spotify.com/v1/tracks/5CGmxg94LvWtysbM5EpJBh,audio_features,spotify:track:5CGmxg94LvWtysbM5EpJBh,0.547
6,0.00215,https://api.spotify.com/v1/audio-analysis/3tPd2SLnB8ZRGc4F5ANNOR,0.444,149860,0.915,3tPd2SLnB8ZRGc4F5ANNOR,0.0521,2,0.0618,-3.52,1,0.0533,150.039,4,https://api.spotify.com/v1/tracks/3tPd2SLnB8ZRGc4F5ANNOR,audio_features,spotify:track:3tPd2SLnB8ZRGc4F5ANNOR,0.56
7,0.0235,https://api.spotify.com/v1/audio-analysis/2seCWp4oilGD42raoMCZjO,0.5,198506,0.428,2seCWp4oilGD42raoMCZjO,1.03e-05,5,0.076,-6.6,0,0.0535,153.756,4,https://api.spotify.com/v1/tracks/2seCWp4oilGD42raoMCZjO,audio_features,spotify:track:2seCWp4oilGD42raoMCZjO,0.4
8,0.279,https://api.spotify.com/v1/audio-analysis/4SgRurhmwsIkdNYMK7lyCr,0.622,221106,0.341,4SgRurhmwsIkdNYMK7lyCr,0.127,2,0.275,-8.679,1,0.0817,77.042,3,https://api.spotify.com/v1/tracks/4SgRurhmwsIkdNYMK7lyCr,audio_features,spotify:track:4SgRurhmwsIkdNYMK7lyCr,0.226
9,0.144,https://api.spotify.com/v1/audio-analysis/5qfPr1jisW3bGULZd5UXtf,0.66,195320,0.635,5qfPr1jisW3bGULZd5UXtf,0.0,0,0.0932,-7.291,1,0.125,160.176,4,https://api.spotify.com/v1/tracks/5qfPr1jisW3bGULZd5UXtf,audio_features,spotify:track:5qfPr1jisW3bGULZd5UXtf,0.86
10,0.201,https://api.spotify.com/v1/audio-analysis/5OGPTs1IY8XiBaAhlD67U9,0.615,216339,0.436,5OGPTs1IY8XiBaAhlD67U9,0.000946,8,0.192,-5.804,0,0.0348,133.895,3,https://api.spotify.com/v1/tracks/5OGPTs1IY8XiBaAhlD67U9,audio_features,spotify:track:5OGPTs1IY8XiBaAhlD67U9,0.317
11,0.347,https://api.spotify.com/v1/audio-analysis/05lfw41q0GXqIAmJEMOqUz,0.722,227986,0.354,05lfw41q0GXqIAmJEMOqUz,2.35e-05,4,0.526,-8.037,0,0.0432,117.923,4,https://api.spotify.com/v1/tracks/05lfw41q0GXqIAmJEMOqUz,audio_features,spotify:track:05lfw41q0GXqIAmJEMOqUz,0.328
12,0.284,https://api.spotify.com/v1/audio-analysis/6t4LFPSEnQtpNooXWQ1cuV,0.748,234283,0.473,6t4LFPSEnQtpNooXWQ1cuV,0.0178,6,0.131,-6.616,1,0.0286,93.997,4,https://api.spotify.com/v1/tracks/6t4LFPSEnQtpNooXWQ1cuV,audio_features,spotify:track:6t4LFPSEnQtpNooXWQ1cuV,0.406
13,0.275,https://api.spotify.com/v1/audio-analysis/6jCuYSwolhXm9umvZvv6ko,0.481,254421,0.415,6jCuYSwolhXm9umvZvv6ko,0.000697,8,0.162,-5.293,0,0.03,133.07,3,https://api.spotify.com/v1/tracks/6jCuYSwolhXm9umvZvv6ko,audio_features,spotify:track:6jCuYSwolhXm9umvZvv6ko,0.276
14,0.488,https://api.spotify.com/v1/audio-analysis/4DssSHJbK82wlTwvKJLKvn,0.395,199312,0.443,4DssSHJbK82wlTwvKJLKvn,0.000104,1,0.101,-7.711,1,0.0576,188.325,3,https://api.spotify.com/v1/tracks/4DssSHJbK82wlTwvKJLKvn,audio_features,spotify:track:4DssSHJbK82wlTwvKJLKvn,0.529
15,0.902,https://api.spotify.com/v1/audio-analysis/0Q7ebd3KuElPY2baJgdWu6,0.649,214587,0.375,0Q7ebd3KuElPY2baJgdWu6,0.00339,2,0.114,-13.123,1,0.12,77.954,4,https://api.spotify.com/v1/tracks/0Q7ebd3KuElPY2baJgdWu6,audio_features,spotify:track:0Q7ebd3KuElPY2baJgdWu6,0.178
16,0.244,https://api.spotify.com/v1/audio-analysis/1mHGGGuVtn1Qnz0FManZaC,0.718,219958,0.552,1mHGGGuVtn1Qnz0FManZaC,0.000236,11,0.48,-7.236,0,0.0356,120.037,4,https://api.spotify.com/v1/tracks/1mHGGGuVtn1Qnz0FManZaC,audio_features,spotify:track:1mHGGGuVtn1Qnz0FManZaC,0.486
17,0.0115,https://api.spotify.com/v1/audio-analysis/72rNABK6jjCa4z7BsGpAzt,0.57,237358,0.56,72rNABK6jjCa4z7BsGpAzt,2.94e-05,4,0.159,-6.886,0,0.0446,144.045,4,https://api.spotify.com/v1/tracks/72rNABK6jjCa4z7BsGpAzt,audio_features,spotify:track:72rNABK6jjCa4z7BsGpAzt,0.383
18,0.753,https://api.spotify.com/v1/audio-analysis/6X19FaoEoUHgtBUvd79rVa,0.656,207440,0.408,6X19FaoEoUHgtBUvd79rVa,0.131,9,0.122,-10.071,0,0.049,133.408,3,https://api.spotify.com/v1/tracks/6X19FaoEoUHgtBUvd79rVa,audio_features,spotify:track:6X19FaoEoUHgtBUvd79rVa,0.368
19,0.206,https://api.spotify.com/v1/audio-analysis/2zu2oR8GypKlZy0BxqpfRH,0.577,228034,0.49,2zu2oR8GypKlZy0BxqpfRH,0.00771,11,0.0887,-7.924,1,0.052,149.999,4,https://api.spotify.com/v1/tracks/2zu2oR8GypKlZy0BxqpfRH,audio_features,spotify:track:2zu2oR8GypKlZy0BxqpfRH,0.297
0,0.00322,https://api.spotify.com/v1/audio-analysis/0ZK8TGOsngrstVPsnrHbK1,0.515,287080,0.804,0ZK8TGOsngrstVPsnrHbK1,0.00229,6,0.149,-5.345,0,0.0398,123.969,4,https://api.spotify.com/v1/tracks/0ZK8TGOsngrstVPsnrHbK1,audio_features,spotify:track:0ZK8TGOsngrstVPsnrHbK1,0.298
1,0.122,https://api.spotify.com/v1/audio-analysis/5OuJTtNve7FxUX82eEBupN,0.565,361760,0.438,5OuJTtNve7FxUX82eEBupN,0.0469,7,0.108,-8.722,1,0.0311,133.949,4,https://api.spotify.com/v1/tracks/5OuJTtNve7FxUX82eEBupN,audio_features,spotify:track:5OuJTtNve7FxUX82eEBupN,0.211
2,0.00605,https://api.spotify.com/v1/audio-analysis/6OiRh4kttAs1YWglvTcYkB,0.534,207813,0.724,6OiRh4kttAs1YWglvTcYkB,0.0929,6,0.108,-4.675,0,0.0495,81.846,4,https://api.spotify.com/v1/tracks/6OiRh4kttAs1YWglvTcYkB,audio_features,spotify:track:6OiRh4kttAs1YWglvTcYkB,0.503
3,0.674,https://api.spotify.com/v1/audio-analysis/65sNrvOp2HLlhGTeLJ0nnk,0.541,220067,0.583,65sNrvOp2HLlhGTeLJ0nnk,0.00583,6,0.125,-8.886,0,0.0507,148.162,4,https://api.spotify.com/v1/tracks/65sNrvOp2HLlhGTeLJ0nnk,audio_features,spotify:track:65sNrvOp2HLlhGTeLJ0nnk,0.295
4,0.00837,https://api.spotify.com/v1/audio-analysis/0SBariQWfKjoslW2XSIFOm,0.559,216427,0.89,0SBariQWfKjoslW2XSIFOm,0.00759,11,0.103,-5.188,1,0.0387,91.509,4,https://api.spotify.com/v1/tracks/0SBariQWfKjoslW2XSIFOm,audio_features,spotify:track:0SBariQWfKjoslW2XSIFOm,0.809
5,0.0381,https://api.spotify.com/v1/audio-analysis/1gpBDeONibvJyQYEv5HJh9,0.514,219960,0.881,1gpBDeONibvJyQYEv5HJh9,9.55e-06,0,0.103,-6.52,1,0.0629,87.541,4,https://api.spotify.com/v1/tracks/1gpBDeONibvJyQYEv5HJh9,audio_features,spotify:track:1gpBDeONibvJyQYEv5HJh9,0.577
6,0.137,https://api.spotify.com/v1/audio-analysis/4fY6EU3jUQQISiUR8DLXuM,0.574,215360,0.495,4fY6EU3jUQQISiUR8DLXuM,0.000652,1,0.114,-7.893,0,0.0479,145.085,4,https://api.spotify.com/v1/tracks/4fY6EU3jUQQISiUR8DLXuM,audio_features,spotify:track:4fY6EU3jUQQISiUR8DLXuM,0.549
7,0.121,https://api.spotify.com/v1/audio-analysis/0a0EYuSVqeVqV8kjN9bFYC,0.605,226613,0.724,0a0EYuSVqeVqV8kjN9bFYC,0.431,1,0.108,-7.729,0,0.0441,89.403,4,https://api.spotify.com/v1/tracks/0a0EYuSVqeVqV8kjN9bFYC,audio_features,spotify:track:0a0EYuSVqeVqV8kjN9bFYC,0.898
8,0.137,https://api.spotify.com/v1/audio-analysis/40d4m1eI0erCRKLXz55RtT,0.285,339747,0.496,40d4m1eI0erCRKLXz55RtT,0.409,6,0.125,-9.839,0,0.0338,124.441,4,https://api.spotify.com/v1/tracks/40d4m1eI0erCRKLXz55RtT,audio_features,spotify:track:40d4m1eI0erCRKLXz55RtT,0.227
9,0.927,https://api.spotify.com/v1/audio-analysis/51jG0OlS5GWuunFH05NyC6,0.644,248747,0.247,51jG0OlS5GWuunFH05NyC6,0.0264,6,0.115,-8.813,0,0.0368,124.667,4,https://api.spotify.com/v1/tracks/51jG0OlS5GWuunFH05NyC6,audio_features,spotify:track:51jG0OlS5GWuunFH05NyC6,0.0876
